한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: O,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: X,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: P,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: X,롤링: X,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: X,롤링: P,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: O,반무릎자세: O,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: O,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: X,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: P,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: X,롤링: X,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: X,롤링: P,
한발 서기: X,정적 CTSIB: O,동적 CTSIB: X,반무릎자세: O,
한발 서기: X,정적 CTSIB: X,,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: O,
한발 서기: X,정적 CTSIB: X,,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: X,
한발 서기: X,정적 CTSIB: X,,반무릎자세: X,롤링: O,네발기기자세 상-하체 교차 뻗기: P,
한발 서기: X,정적 CTSIB: X,,반무릎자세: X,롤링: X,
한발 서기: X,정적 CTSIB: X,,반무릎자세: X,롤링: P,
한발 서기: X,정적 CTSIB: X,,반무릎자세: O,
한발 서기: O,
